Atomtypes ,Cuttoff,Ncliques,Distance,Median(Score),Code,Class ,AUC
CA_ACC_DON,3,7,6,SrelScore08,1HEX,NAD,0.6763655462
CA_ACC_DON,3,7,6,SrelScore05,1HEX,NAD,0.6485294118
CA_ACC_DON,3,7,6,SOScore08,1HEX,NAD,0.6207983193
CA_ACC_DON,3,7,6,SOScore05,1HEX,NAD,0.6235294118
CA_ACC_DON,3,7,6,RMSD,2A5F,NAD,0.456092437
CA_ACC_DON,3,7,6,SO,2A5F,NAD,0.4090336134
CA_ACC_DON,3,7,6,Srel,2A5F,NAD,0.543697479
CA_ACC_DON,3,7,6,Tanimoto,2A5F,NAD,0.543697479
CA_ACC_DON,3,7,6,GO,2A5F,NAD,0.6023109244
CA_ACC_DON,3,7,6,aaScore08,2A5F,NAD,0.5338235294
CA_ACC_DON,3,7,6,aaScore05,2A5F,NAD,0.4932773109
CA_ACC_DON,3,7,6,SrelScore08,2A5F,NAD,0.549894958
CA_ACC_DON,3,7,6,SrelScore05,2A5F,NAD,0.5796218487
CA_ACC_DON,3,7,6,SOScore08,2A5F,NAD,0.4202731092
CA_ACC_DON,3,7,6,SOScore05,2A5F,NAD,0.4358193277
CA_ACC_DON,3,7,6,RMSD,1OG3,NAD,0.4555672269
CA_ACC_DON,3,7,6,SO,1OG3,NAD,0.3589285714
CA_ACC_DON,3,7,6,Srel,1OG3,NAD,0.6369747899
CA_ACC_DON,3,7,6,Tanimoto,1OG3,NAD,0.6369747899
CA_ACC_DON,3,7,6,GO,1OG3,NAD,0.693487395
CA_ACC_DON,3,7,6,aaScore08,1OG3,NAD,0.5303571429
CA_ACC_DON,3,7,6,aaScore05,1OG3,NAD,0.481197479
CA_ACC_DON,3,7,6,SrelScore08,1OG3,NAD,0.6470588235
CA_ACC_DON,3,7,6,SrelScore05,1OG3,NAD,0.6678571429
CA_ACC_DON,3,7,6,SOScore08,1OG3,NAD,0.362289916
CA_ACC_DON,3,7,6,SOScore05,1OG3,NAD,0.3875
CA_ACC_DON,3,7,6,RMSD,1S7G,NAD,0.4984243697
CA_ACC_DON,3,7,6,SO,1S7G,NAD,0.2415966387
CA_ACC_DON,3,7,6,Srel,1S7G,NAD,0.6151260504
CA_ACC_DON,3,7,6,Tanimoto,1S7G,NAD,0.6151260504
CA_ACC_DON,3,7,6,GO,1S7G,NAD,0.5878151261
CA_ACC_DON,3,7,6,aaScore08,1S7G,NAD,0.4951680672
CA_ACC_DON,3,7,6,aaScore05,1S7G,NAD,0.4693277311
CA_ACC_DON,3,7,6,SrelScore08,1S7G,NAD,0.6204831933
CA_ACC_DON,3,7,6,SrelScore05,1S7G,NAD,0.6363445378
CA_ACC_DON,3,7,6,SOScore08,1S7G,NAD,0.250210084
CA_ACC_DON,3,7,6,SOScore05,1S7G,NAD,0.2779411765
CA_ACC_DON,3,7,6,RMSD,1QAX,NAD,0.4647058824
CA_ACC_DON,3,7,6,SO,1QAX,NAD,0.1941176471
CA_ACC_DON,3,7,6,Srel,1QAX,NAD,0.6446428571
CA_ACC_DON,3,7,6,Tanimoto,1QAX,NAD,0.6446428571
CA_ACC_DON,3,7,6,GO,1QAX,NAD,0.5047268908
CA_ACC_DON,3,7,6,aaScore08,1QAX,NAD,0.5228991597
CA_ACC_DON,3,7,6,aaScore05,1QAX,NAD,0.5078781513
CA_ACC_DON,3,7,6,SrelScore08,1QAX,NAD,0.6405462185
CA_ACC_DON,3,7,6,SrelScore05,1QAX,NAD,0.6216386555
CA_ACC_DON,3,7,6,SOScore08,1QAX,NAD,0.1942226891
CA_ACC_DON,3,7,6,SOScore05,1QAX,NAD,0.1984243697
CA_ACC_DON,3,7,6,RMSD,1T2D,NAD,0.6346638655
CA_ACC_DON,3,7,6,SO,1T2D,NAD,0.2172268908
CA_ACC_DON,3,7,6,Srel,1T2D,NAD,0.65
CA_ACC_DON,3,7,6,Tanimoto,1T2D,NAD,0.65
CA_ACC_DON,3,7,6,GO,1T2D,NAD,0.6156512605
CA_ACC_DON,3,7,6,aaScore08,1T2D,NAD,0.3535714286
CA_ACC_DON,3,7,6,aaScore05,1T2D,NAD,0.3378151261
CA_ACC_DON,3,7,6,SrelScore08,1T2D,NAD,0.6637605042
CA_ACC_DON,3,7,6,SrelScore05,1T2D,NAD,0.6857142857
CA_ACC_DON,3,7,6,SOScore08,1T2D,NAD,0.2262605042
CA_ACC_DON,3,7,6,SOScore05,1T2D,NAD,0.2588235294
CA_ACC_DON,3,7,6,RMSD,1MI3,NAD,0.4596638655
CA_ACC_DON,3,7,6,SO,1MI3,NAD,0.1878151261
CA_ACC_DON,3,7,6,Srel,1MI3,NAD,0.6180672269
CA_ACC_DON,3,7,6,Tanimoto,1MI3,NAD,0.6180672269
CA_ACC_DON,3,7,6,GO,1MI3,NAD,0.5633403361
CA_ACC_DON,3,7,6,aaScore08,1MI3,NAD,0.5399159664
CA_ACC_DON,3,7,6,aaScore05,1MI3,NAD,0.5212184874
CA_ACC_DON,3,7,6,SrelScore08,1MI3,NAD,0.6243697479
CA_ACC_DON,3,7,6,SrelScore05,1MI3,NAD,0.6326680672
CA_ACC_DON,3,7,6,SOScore08,1MI3,NAD,0.187605042
CA_ACC_DON,3,7,6,SOScore05,1MI3,NAD,0.1924369748
CA_ACC_DON,3,7,6,RMSD,1IB0,NAD,0.4379201681
CA_ACC_DON,3,7,6,SO,1IB0,NAD,0.4839285714
CA_ACC_DON,3,7,6,Srel,1IB0,NAD,0.5365546218
CA_ACC_DON,3,7,6,Tanimoto,1IB0,NAD,0.5365546218
CA_ACC_DON,3,7,6,GO,1IB0,NAD,0.5722689076
CA_ACC_DON,3,7,6,aaScore08,1IB0,NAD,0.5489495798
CA_ACC_DON,3,7,6,aaScore05,1IB0,NAD,0.5172268908
CA_ACC_DON,3,7,6,SrelScore08,1IB0,NAD,0.5473739496
CA_ACC_DON,3,7,6,SrelScore05,1IB0,NAD,0.5682773109
CA_ACC_DON,3,7,6,SOScore08,1IB0,NAD,0.4903361345
CA_ACC_DON,3,7,6,SOScore05,1IB0,NAD,0.5025210084
CA_ACC_DON,3,7,6,RMSD,1TOX,NAD,0.5196428571
CA_ACC_DON,3,7,6,SO,1TOX,NAD,0.5537815126
CA_ACC_DON,3,7,6,Srel,1TOX,NAD,0.5713235294
CA_ACC_DON,3,7,6,Tanimoto,1TOX,NAD,0.5713235294
CA_ACC_DON,3,7,6,GO,1TOX,NAD,0.499789916
CA_ACC_DON,3,7,6,aaScore08,1TOX,NAD,0.4852941176
CA_ACC_DON,3,7,6,aaScore05,1TOX,NAD,0.4932773109
CA_ACC_DON,3,7,6,SrelScore08,1TOX,NAD,0.5638655462
CA_ACC_DON,3,7,6,SrelScore05,1TOX,NAD,0.5576680672
CA_ACC_DON,3,7,6,SOScore08,1TOX,NAD,0.5527310924
CA_ACC_DON,3,7,6,SOScore05,1TOX,NAD,0.549789916
CA_ACC_DON,3,7,6,RMSD,1RLZ,NAD,0.5415966387
CA_ACC_DON,3,7,6,SO,1RLZ,NAD,0.4530462185
CA_ACC_DON,3,7,6,Srel,1RLZ,NAD,0.8096638655
CA_ACC_DON,3,7,6,Tanimoto,1RLZ,NAD,0.8096638655
CA_ACC_DON,3,7,6,GO,1RLZ,NAD,0.6505252101
CA_ACC_DON,3,7,6,aaScore08,1RLZ,NAD,0.4428571429
CA_ACC_DON,3,7,6,aaScore05,1RLZ,NAD,0.4147058824
CA_ACC_DON,3,7,6,SrelScore08,1RLZ,NAD,0.8113445378
CA_ACC_DON,3,7,6,SrelScore05,1RLZ,NAD,0.8097689076
CA_ACC_DON,3,7,6,SOScore08,1RLZ,NAD,0.4578781513
CA_ACC_DON,3,7,6,SOScore05,1RLZ,NAD,0.481197479
CA_ACC_DON,3,7,6,RMSD,2NPX,NAD,0.4428571429
CA_ACC_DON,3,7,6,SO,2NPX,NAD,0.4513655462
CA_ACC_DON,3,7,6,Srel,2NPX,NAD,0.7344537815
CA_ACC_DON,3,7,6,Tanimoto,2NPX,NAD,0.7344537815
CA_ACC_DON,3,7,6,GO,2NPX,NAD,0.5522058824
CA_ACC_DON,3,7,6,aaScore08,2NPX,NAD,0.5504201681
CA_ACC_DON,3,7,6,aaScore05,2NPX,NAD,0.5428571429
CA_ACC_DON,3,7,6,SrelScore08,2NPX,NAD,0.7325630252
CA_ACC_DON,3,7,6,SrelScore05,2NPX,NAD,0.7147058824
CA_ACC_DON,3,7,6,SOScore08,2NPX,NAD,0.4532563025
CA_ACC_DON,3,7,6,SOScore05,2NPX,NAD,0.4574579832
CA_ACC_DON,3,7,6,RMSD,1MEW,NAD,0.4204831933
CA_ACC_DON,3,7,6,SO,1MEW,NAD,0.5679621849
CA_ACC_DON,3,7,6,Srel,1MEW,NAD,0.5615546218
CA_ACC_DON,3,7,6,Tanimoto,1MEW,NAD,0.5615546218
CA_ACC_DON,3,7,6,GO,1MEW,NAD,0.5134453782
CA_ACC_DON,3,7,6,aaScore08,1MEW,NAD,0.5760504202
CA_ACC_DON,3,7,6,aaScore05,1MEW,NAD,0.5586134454
CA_ACC_DON,3,7,6,SrelScore08,1MEW,NAD,0.5598739496
CA_ACC_DON,3,7,6,SrelScore05,1MEW,NAD,0.5603991597
CA_ACC_DON,3,7,6,SOScore08,1MEW,NAD,0.5693277311
CA_ACC_DON,3,7,6,SOScore05,1MEW,NAD,0.5657563025
CA_ACC_DON,3,7,6,RMSD,1EJ2,NAD,0.5258403361
CA_ACC_DON,3,7,6,SO,1EJ2,NAD,0.2649159664
CA_ACC_DON,3,7,6,Srel,1EJ2,NAD,0.7257352941
CA_ACC_DON,3,7,6,Tanimoto,1EJ2,NAD,0.7257352941
CA_ACC_DON,3,7,6,GO,1EJ2,NAD,0.5660714286
CA_ACC_DON,3,7,6,aaScore08,1EJ2,NAD,0.469012605
CA_ACC_DON,3,7,6,aaScore05,1EJ2,NAD,0.4477941176
CA_ACC_DON,3,7,6,SrelScore08,1EJ2,NAD,0.7268907563
CA_ACC_DON,3,7,6,SrelScore05,1EJ2,NAD,0.7328781513
CA_ACC_DON,3,7,6,SOScore08,1EJ2,NAD,0.2661764706
CA_ACC_DON,3,7,6,SOScore05,1EJ2,NAD,0.2859243697
CA_ACC_DON,3,7,6,RMSD,1O04,NAD,0.5612394958
CA_ACC_DON,3,7,6,SO,1O04,NAD,0.3045168067
CA_ACC_DON,3,7,6,Srel,1O04,NAD,0.774789916
CA_ACC_DON,3,7,6,Tanimoto,1O04,NAD,0.774789916
CA_ACC_DON,3,7,6,GO,1O04,NAD,0.6070378151
CA_ACC_DON,3,7,6,aaScore08,1O04,NAD,0.4253151261
CA_ACC_DON,3,7,6,aaScore05,1O04,NAD,0.3929621849
CA_ACC_DON,3,7,6,SrelScore08,1O04,NAD,0.7783613445
CA_ACC_DON,3,7,6,SrelScore05,1O04,NAD,0.7825630252
CA_ACC_DON,3,7,6,SOScore08,1O04,NAD,0.3105042017
CA_ACC_DON,3,7,6,SOScore05,1O04,NAD,0.3363445378
CA_ACC_DON,3,7,6,RMSD,1JQ5,NAD,0.4848739496
CA_ACC_DON,3,7,6,SO,1JQ5,NAD,0.2960084034
CA_ACC_DON,3,7,6,Srel,1JQ5,NAD,0.7533613445
CA_ACC_DON,3,7,6,Tanimoto,1JQ5,NAD,0.7533613445
CA_ACC_DON,3,7,6,GO,1JQ5,NAD,0.5628151261
CA_ACC_DON,3,7,6,aaScore08,1JQ5,NAD,0.5032563025
CA_ACC_DON,3,7,6,aaScore05,1JQ5,NAD,0.468487395
CA_ACC_DON,3,7,6,SrelScore08,1JQ5,NAD,0.7524159664
CA_ACC_DON,3,7,6,SrelScore05,1JQ5,NAD,0.7532563025
CA_ACC_DON,3,7,6,SOScore08,1JQ5,NAD,0.2951680672
CA_ACC_DON,3,7,6,SOScore05,1JQ5,NAD,0.3069327731
CA_ACC_DON,3,7,6,RMSD,1LBY,PO4,0.5744243421
CA_ACC_DON,3,7,6,SO,1LBY,PO4,0.1338815789
CA_ACC_DON,3,7,6,Srel,1LBY,PO4,0.9610197368
CA_ACC_DON,3,7,6,Tanimoto,1LBY,PO4,0.9610197368
CA_ACC_DON,3,7,6,GO,1LBY,PO4,0.5300164474
CA_ACC_DON,3,7,6,aaScore08,1LBY,PO4,0.4077302632
CA_ACC_DON,3,7,6,aaScore05,1LBY,PO4,0.3847861842
CA_ACC_DON,3,7,6,SrelScore08,1LBY,PO4,0.9600328947
CA_ACC_DON,3,7,6,SrelScore05,1LBY,PO4,0.9340460526
CA_ACC_DON,3,7,6,SOScore08,1LBY,PO4,0.1346217105
CA_ACC_DON,3,7,6,SOScore05,1LBY,PO4,0.1540296053
CA_ACC_DON,3,7,6,RMSD,1EUC,PO4,0.6939144737
CA_ACC_DON,3,7,6,SO,1EUC,PO4,0.5850328947
CA_ACC_DON,3,7,6,Srel,1EUC,PO4,0.8391447368
CA_ACC_DON,3,7,6,Tanimoto,1EUC,PO4,0.8391447368
CA_ACC_DON,3,7,6,GO,1EUC,PO4,0.5517269737
CA_ACC_DON,3,7,6,aaScore08,1EUC,PO4,0.3032894737
CA_ACC_DON,3,7,6,aaScore05,1EUC,PO4,0.3080592105
CA_ACC_DON,3,7,6,SrelScore08,1EUC,PO4,0.8324013158
CA_ACC_DON,3,7,6,SrelScore05,1EUC,PO4,0.8141447368
CA_ACC_DON,3,7,6,SOScore08,1EUC,PO4,0.5930921053
CA_ACC_DON,3,7,6,SOScore05,1EUC,PO4,0.5980263158
CA_ACC_DON,3,7,6,RMSD,1DAK,PO4,0.5482730263
CA_ACC_DON,3,7,6,SO,1DAK,PO4,0.1124177632
CA_ACC_DON,3,7,6,Srel,1DAK,PO4,0.9370065789
CA_ACC_DON,3,7,6,Tanimoto,1DAK,PO4,0.9370065789
CA_ACC_DON,3,7,6,GO,1DAK,PO4,0.5087993421
CA_ACC_DON,3,7,6,aaScore08,1DAK,PO4,0.4578125
CA_ACC_DON,3,7,6,aaScore05,1DAK,PO4,0.4702302632
CA_ACC_DON,3,7,6,SrelScore08,1DAK,PO4,0.9361842105
CA_ACC_DON,3,7,6,SrelScore05,1DAK,PO4,0.9238486842
CA_ACC_DON,3,7,6,SOScore08,1DAK,PO4,0.1111842105
CA_ACC_DON,3,7,6,SOScore05,1DAK,PO4,0.1113486842
CA_ACC_DON,3,7,6,RMSD,1FBT,PO4,0.6453947368
CA_ACC_DON,3,7,6,SO,1FBT,PO4,0.2353618421
CA_ACC_DON,3,7,6,Srel,1FBT,PO4,0.9379934211
CA_ACC_DON,3,7,6,Tanimoto,1FBT,PO4,0.9379934211
CA_ACC_DON,3,7,6,GO,1FBT,PO4,0.6320723684
CA_ACC_DON,3,7,6,aaScore08,1FBT,PO4,0.3393092105
CA_ACC_DON,3,7,6,aaScore05,1FBT,PO4,0.3034539474
CA_ACC_DON,3,7,6,SrelScore08,1FBT,PO4,0.9425986842
CA_ACC_DON,3,7,6,SrelScore05,1FBT,PO4,0.9509046053
CA_ACC_DON,3,7,6,SOScore08,1FBT,PO4,0.2407072368
CA_ACC_DON,3,7,6,SOScore05,1FBT,PO4,0.2629111842
CA_ACC_DON,3,7,6,RMSD,1D1Q,PO4,0.6999177632
CA_ACC_DON,3,7,6,SO,1D1Q,PO4,0.4220394737
CA_ACC_DON,3,7,6,Srel,1D1Q,PO4,0.8835526316
CA_ACC_DON,3,7,6,Tanimoto,1D1Q,PO4,0.8835526316
CA_ACC_DON,3,7,6,GO,1D1Q,PO4,0.6033717105
CA_ACC_DON,3,7,6,aaScore08,1D1Q,PO4,0.2941611842
CA_ACC_DON,3,7,6,aaScore05,1D1Q,PO4,0.2926809211
CA_ACC_DON,3,7,6,SrelScore08,1D1Q,PO4,0.8876644737
CA_ACC_DON,3,7,6,SrelScore05,1D1Q,PO4,0.8897203947
CA_ACC_DON,3,7,6,SOScore08,1D1Q,PO4,0.4334703947
CA_ACC_DON,3,7,6,SOScore05,1D1Q,PO4,0.4551809211
CA_ACC_DON,3,7,6,RMSD,1B8O,PO4,0.6845394737
CA_ACC_DON,3,7,6,SO,1B8O,PO4,0.6920230263
CA_ACC_DON,3,7,6,Srel,1B8O,PO4,0.8154605263
CA_ACC_DON,3,7,6,Tanimoto,1B8O,PO4,0.8154605263
CA_ACC_DON,3,7,6,GO,1B8O,PO4,0.4436677632
CA_ACC_DON,3,7,6,aaScore08,1B8O,PO4,0.3310032895
CA_ACC_DON,3,7,6,aaScore05,1B8O,PO4,0.3828125
CA_ACC_DON,3,7,6,SrelScore08,1B8O,PO4,0.8086348684
CA_ACC_DON,3,7,6,SrelScore05,1B8O,PO4,0.7834703947
CA_ACC_DON,3,7,6,SOScore08,1B8O,PO4,0.6827302632
CA_ACC_DON,3,7,6,SOScore05,1B8O,PO4,0.6605263158
CA_ACC_DON,3,7,6,RMSD,1HO5,PO4,0.6909539474
CA_ACC_DON,3,7,6,SO,1HO5,PO4,0.1387335526
CA_ACC_DON,3,7,6,Srel,1HO5,PO4,0.9610197368
CA_ACC_DON,3,7,6,Tanimoto,1HO5,PO4,0.9610197368
CA_ACC_DON,3,7,6,GO,1HO5,PO4,0.6556743421
CA_ACC_DON,3,7,6,aaScore08,1HO5,PO4,0.2995888158
CA_ACC_DON,3,7,6,aaScore05,1HO5,PO4,0.2847039474
CA_ACC_DON,3,7,6,SrelScore08,1HO5,PO4,0.9674342105
CA_ACC_DON,3,7,6,SrelScore05,1HO5,PO4,0.9700657895
CA_ACC_DON,3,7,6,SOScore08,1HO5,PO4,0.1520559211
CA_ACC_DON,3,7,6,SOScore05,1HO5,PO4,0.1884046053
CA_ACC_DON,3,7,6,RMSD,1TCO,PO4,0.5592927632
CA_ACC_DON,3,7,6,SO,1TCO,PO4,0.1399671053
CA_ACC_DON,3,7,6,Srel,1TCO,PO4,0.9286184211
CA_ACC_DON,3,7,6,Tanimoto,1TCO,PO4,0.9286184211
CA_ACC_DON,3,7,6,GO,1TCO,PO4,0.5587993421
CA_ACC_DON,3,7,6,aaScore08,1TCO,PO4,0.4418585526
CA_ACC_DON,3,7,6,aaScore05,1TCO,PO4,0.4489309211
CA_ACC_DON,3,7,6,SrelScore08,1TCO,PO4,0.9286184211
CA_ACC_DON,3,7,6,SrelScore05,1TCO,PO4,0.9144736842
CA_ACC_DON,3,7,6,SOScore08,1TCO,PO4,0.1458881579
CA_ACC_DON,3,7,6,SOScore05,1TCO,PO4,0.1694901316
CA_ACC_DON,3,7,6,RMSD,1CQJ,PO4,0.4990953947
CA_ACC_DON,3,7,6,SO,1CQJ,PO4,0.1922697368
CA_ACC_DON,3,7,6,Srel,1CQJ,PO4,0.9606907895
CA_ACC_DON,3,7,6,Tanimoto,1CQJ,PO4,0.9606907895
CA_ACC_DON,3,7,6,GO,1CQJ,PO4,0.5727796053
CA_ACC_DON,3,7,6,aaScore08,1CQJ,PO4,0.4854440789
CA_ACC_DON,3,7,6,aaScore05,1CQJ,PO4,0.4633223684
CA_ACC_DON,3,7,6,SrelScore08,1CQJ,PO4,0.9587993421
CA_ACC_DON,3,7,6,SrelScore05,1CQJ,PO4,0.9484375
CA_ACC_DON,3,7,6,SOScore08,1CQJ,PO4,0.2086348684
CA_ACC_DON,3,7,6,SOScore05,1CQJ,PO4,0.2528782895
CA_ACC_DON,3,7,6,RMSD,1L7M,PO4,0.6296052632
CA_ACC_DON,3,7,6,SO,1L7M,PO4,0.3264802632
CA_ACC_DON,3,7,6,Srel,1L7M,PO4,0.9025493421
CA_ACC_DON,3,7,6,Tanimoto,1L7M,PO4,0.9025493421
CA_ACC_DON,3,7,6,GO,1L7M,PO4,0.5455592105
CA_ACC_DON,3,7,6,aaScore08,1L7M,PO4,0.3600328947
CA_ACC_DON,3,7,6,aaScore05,1L7M,PO4,0.3641447368
CA_ACC_DON,3,7,6,SrelScore08,1L7M,PO4,0.9069901316
CA_ACC_DON,3,7,6,SrelScore05,1L7M,PO4,0.9055921053
CA_ACC_DON,3,7,6,SOScore08,1L7M,PO4,0.3341282895
CA_ACC_DON,3,7,6,SOScore05,1L7M,PO4,0.3560032895
CA_ACC_DON,3,7,6,RMSD,1QF5,PO4,0.6512335526
CA_ACC_DON,3,7,6,SO,1QF5,PO4,0.2719572368
CA_ACC_DON,3,7,6,Srel,1QF5,PO4,0.9083059211
CA_ACC_DON,3,7,6,Tanimoto,1QF5,PO4,0.9083059211
CA_ACC_DON,3,7,6,GO,1QF5,PO4,0.5753289474
CA_ACC_DON,3,7,6,aaScore08,1QF5,PO4,0.3467927632
CA_ACC_DON,3,7,6,aaScore05,1QF5,PO4,0.3446546053
CA_ACC_DON,3,7,6,SrelScore08,1QF5,PO4,0.9095394737
CA_ACC_DON,3,7,6,SrelScore05,1QF5,PO4,0.9129111842
CA_ACC_DON,3,7,6,SOScore08,1QF5,PO4,0.2837993421
CA_ACC_DON,3,7,6,SOScore05,1QF5,PO4,0.3148026316
CA_ACC_DON,3,7,6,RMSD,1BRW,PO4,0.5847861842
CA_ACC_DON,3,7,6,SO,1BRW,PO4,0.2966282895
CA_ACC_DON,3,7,6,Srel,1BRW,PO4,0.9040296053
CA_ACC_DON,3,7,6,Tanimoto,1BRW,PO4,0.9040296053
CA_ACC_DON,3,7,6,GO,1BRW,PO4,0.4364309211
CA_ACC_DON,3,7,6,aaScore08,1BRW,PO4,0.4189144737
CA_ACC_DON,3,7,6,aaScore05,1BRW,PO4,0.4520559211
CA_ACC_DON,3,7,6,SrelScore08,1BRW,PO4,0.8983552632
CA_ACC_DON,3,7,6,SrelScore05,1BRW,PO4,0.8777960526
CA_ACC_DON,3,7,6,SOScore08,1BRW,PO4,0.2952302632
CA_ACC_DON,3,7,6,SOScore05,1BRW,PO4,0.3090460526
CA_ACC_DON,3,7,6,RMSD,1L5W,PO4,0.5990953947
CA_ACC_DON,3,7,6,SO,1L5W,PO4,0.1271381579
CA_ACC_DON,3,7,6,Srel,1L5W,PO4,0.9569078947
CA_ACC_DON,3,7,6,Tanimoto,1L5W,PO4,0.9569078947
CA_ACC_DON,3,7,6,GO,1L5W,PO4,0.5429276316
CA_ACC_DON,3,7,6,aaScore08,1L5W,PO4,0.4027960526
CA_ACC_DON,3,7,6,aaScore05,1L5W,PO4,0.4223684211
CA_ACC_DON,3,7,6,SrelScore08,1L5W,PO4,0.9537006579
CA_ACC_DON,3,7,6,SrelScore05,1L5W,PO4,0.9434210526
CA_ACC_DON,3,7,6,SOScore08,1L5W,PO4,0.1251644737
CA_ACC_DON,3,7,6,SOScore05,1L5W,PO4,0.1465460526
CA_ACC_DON,3,7,6,RMSD,1E9G,PO4,0.6802631579
CA_ACC_DON,3,7,6,SO,1E9G,PO4,0.1305921053
CA_ACC_DON,3,7,6,Srel,1E9G,PO4,0.6200657895
CA_ACC_DON,3,7,6,Tanimoto,1E9G,PO4,0.6200657895
CA_ACC_DON,3,7,6,GO,1E9G,PO4,0.5220394737
CA_ACC_DON,3,7,6,aaScore08,1E9G,PO4,0.3205592105
CA_ACC_DON,3,7,6,aaScore05,1E9G,PO4,0.3407072368
CA_ACC_DON,3,7,6,SrelScore08,1E9G,PO4,0.6217105263
CA_ACC_DON,3,7,6,SrelScore05,1E9G,PO4,0.6185032895
CA_ACC_DON,3,7,6,SOScore08,1E9G,PO4,0.1341282895
CA_ACC_DON,3,7,6,SOScore05,1E9G,PO4,0.1578125
CA_ACC_DON,3,7,6,RMSD,1A6Q,PO4,0.4852796053
CA_ACC_DON,3,7,6,SO,1A6Q,PO4,0.0748355263
CA_ACC_DON,3,7,6,Srel,1A6Q,PO4,0.9400493421
CA_ACC_DON,3,7,6,Tanimoto,1A6Q,PO4,0.9400493421
CA_ACC_DON,3,7,6,GO,1A6Q,PO4,0.6957236842
CA_ACC_DON,3,7,6,aaScore08,1A6Q,PO4,0.4880756579
CA_ACC_DON,3,7,6,aaScore05,1A6Q,PO4,0.4178453947
CA_ACC_DON,3,7,6,SrelScore08,1A6Q,PO4,0.9420230263
CA_ACC_DON,3,7,6,SrelScore05,1A6Q,PO4,0.9399671053
CA_ACC_DON,3,7,6,SOScore08,1A6Q,PO4,0.0847039474
CA_ACC_DON,3,7,6,SOScore05,1A6Q,PO4,0.1341282895
CA_ACC_DON,3,7,6,RMSD,1EW2,PO4,0.6728618421
CA_ACC_DON,3,7,6,SO,1EW2,PO4,0.3392269737
CA_ACC_DON,3,7,6,Srel,1EW2,PO4,0.8335526316
CA_ACC_DON,3,7,6,Tanimoto,1EW2,PO4,0.8335526316
CA_ACC_DON,3,7,6,GO,1EW2,PO4,0.6613486842
CA_ACC_DON,3,7,6,aaScore08,1EW2,PO4,0.3069901316
CA_ACC_DON,3,7,6,aaScore05,1EW2,PO4,0.2763157895
CA_ACC_DON,3,7,6,SrelScore08,1EW2,PO4,0.8444078947
CA_ACC_DON,3,7,6,SrelScore05,1EW2,PO4,0.8546052632
CA_ACC_DON,3,7,6,SOScore08,1EW2,PO4,0.3527138158
CA_ACC_DON,3,7,6,SOScore05,1EW2,PO4,0.3901315789
CA_ACC_DON,3,7,6,RMSD,1EJD,PO4,0.6541118421
CA_ACC_DON,3,7,6,SO,1EJD,PO4,0.1450657895
CA_ACC_DON,3,7,6,Srel,1EJD,PO4,0.9246710526
CA_ACC_DON,3,7,6,Tanimoto,1EJD,PO4,0.9246710526
CA_ACC_DON,3,7,6,GO,1EJD,PO4,0.5694901316
CA_ACC_DON,3,7,6,aaScore08,1EJD,PO4,0.3427631579
CA_ACC_DON,3,7,6,aaScore05,1EJD,PO4,0.3493421053
CA_ACC_DON,3,7,6,SrelScore08,1EJD,PO4,0.9255756579
CA_ACC_DON,3,7,6,SrelScore05,1EJD,PO4,0.9155427632
CA_ACC_DON,3,7,6,SOScore08,1EJD,PO4,0.1499177632
CA_ACC_DON,3,7,6,SOScore05,1EJD,PO4,0.1740953947
CA_ACC_DON,3,7,6,RMSD,1GYP,PO4,0.7390625
CA_ACC_DON,3,7,6,SO,1GYP,PO4,0.2351973684
CA_ACC_DON,3,7,6,Srel,1GYP,PO4,0.9064967105
CA_ACC_DON,3,7,6,Tanimoto,1GYP,PO4,0.9064967105
CA_ACC_DON,3,7,6,GO,1GYP,PO4,0.4049342105
CA_ACC_DON,3,7,6,aaScore08,1GYP,PO4,0.2728618421
CA_ACC_DON,3,7,6,aaScore05,1GYP,PO4,0.3405427632
CA_ACC_DON,3,7,6,SrelScore08,1GYP,PO4,0.9005756579
CA_ACC_DON,3,7,6,SrelScore05,1GYP,PO4,0.8738486842
CA_ACC_DON,3,7,6,SOScore08,1GYP,PO4,0.2361842105
CA_ACC_DON,3,7,6,SOScore05,1GYP,PO4,0.2429276316
CA_ACC_DON,3,7,6,RMSD,1H6L,PO4,0.6427631579
CA_ACC_DON,3,7,6,SO,1H6L,PO4,0.0778782895
CA_ACC_DON,3,7,6,Srel,1H6L,PO4,0.8253289474
CA_ACC_DON,3,7,6,Tanimoto,1H6L,PO4,0.8253289474
CA_ACC_DON,3,7,6,GO,1H6L,PO4,0.6152138158
CA_ACC_DON,3,7,6,aaScore08,1H6L,PO4,0.3250822368
CA_ACC_DON,3,7,6,aaScore05,1H6L,PO4,0.3071546053
CA_ACC_DON,3,7,6,SrelScore08,1H6L,PO4,0.8307565789
CA_ACC_DON,3,7,6,SrelScore05,1H6L,PO4,0.8199835526
CA_ACC_DON,3,7,6,SOScore08,1H6L,PO4,0.0840460526
CA_ACC_DON,3,7,6,SOScore05,1H6L,PO4,0.1146381579
CA_ACC_DON,3,7,6,RMSD,1LYV,PO4,0.7726151316
CA_ACC_DON,3,7,6,SO,1LYV,PO4,0.3741776316
CA_ACC_DON,3,7,6,Srel,1LYV,PO4,0.8751644737
CA_ACC_DON,3,7,6,Tanimoto,1LYV,PO4,0.8751644737
CA_ACC_DON,3,7,6,GO,1LYV,PO4,0.5662828947
